contract_decimals,contract_name,contract_ticker_symbol,contract_address,supports_erc,logo_url,quote_rate,rank
18,"RARE.UNIQUE","RARE","0x93dfaf57d986b9ca77df9376c50878e013d9c7c8",,"https://logos.covalenthq.com/tokens/0x93dfaf57d986b9ca77df9376c50878e013d9c7c8.png","0.7233137",1588
18,"HodlTree","HTRE","0xdea67845a51e24461d5fed8084e69b426af3d5db",,"https://logos.covalenthq.com/tokens/0xdea67845a51e24461d5fed8084e69b426af3d5db.png","0.37431878",1589
18,"ScifiToken","SCIFI","0xfdc4a3fc36df16a78edcaf1b837d3acaaedb2cb4",,"https://logos.covalenthq.com/tokens/0xfdc4a3fc36df16a78edcaf1b837d3acaaedb2cb4.png","3.3304877",1590
8,"EXRT","EXRT","0xb20043f149817bff5322f1b928e89abfc65a9925",,"https://logos.covalenthq.com/tokens/0xb20043f149817bff5322f1b928e89abfc65a9925.png","0.0041823993",1591
18,"UltrAlpha token","UAT","0x01c0987e88f778df6640787226bc96354e1a9766",,"https://logos.covalenthq.com/tokens/0x01c0987e88f778df6640787226bc96354e1a9766.png","0.060144242",1592
18,"GAT Token","GAT","0x687174f8c49ceb7729d925c3a961507ea4ac7b28",,"https://logos.covalenthq.com/tokens/0x687174f8c49ceb7729d925c3a961507ea4ac7b28.png","0.0019190762",1593
18,"Zipper","ZIP","0xa9d2927d3a04309e008b6af6e2e282ae2952e7fd",,"https://logos.covalenthq.com/tokens/0xa9d2927d3a04309e008b6af6e2e282ae2952e7fd.png","0.00011870575",1595
18,"BOX Token","BOX","0x63f584fa56e60e4d0fe8802b27c7e6e3b33e007f",,"https://logos.covalenthq.com/tokens/0x63f584fa56e60e4d0fe8802b27c7e6e3b33e007f.png","0.0019705154",1596
18,"Lepricon","L3P","0xdef1da03061ddd2a5ef6c59220c135dec623116d",,"https://logos.covalenthq.com/tokens/0xdef1da03061ddd2a5ef6c59220c135dec623116d.png","0.017109454",1597
18,"DeFi Of Thrones","DoTx","0xfab5a05c933f1a2463e334e011992e897d56ef0a",,"https://logos.covalenthq.com/tokens/0xfab5a05c933f1a2463e334e011992e897d56ef0a.png","0.38539797",1599
18,"0xcert Protocol Token","ZXC","0x83e2be8d114f9661221384b3a50d24b96a5653f5",,"https://logos.covalenthq.com/tokens/0x83e2be8d114f9661221384b3a50d24b96a5653f5.png","0.0043485872",1600
18,"PYLON","PYLON","0xd7b7d3c0bda57723fb54ab95fd8f9ea033af37f2",,"https://logos.covalenthq.com/tokens/0xd7b7d3c0bda57723fb54ab95fd8f9ea033af37f2.png","207.65988",1601
18,"Crypto Daily Token","CRDT","0xdaab5e695bb0e8ce8384ee56ba38fa8290618e52",,"https://logos.covalenthq.com/tokens/0xdaab5e695bb0e8ce8384ee56ba38fa8290618e52.png","0.009441064",1603
8,"BitCapitalVendorToken","BCV","0x1014613e2b3cbc4d575054d4982e580d9b99d7b1",,"https://logos.covalenthq.com/tokens/0x1014613e2b3cbc4d575054d4982e580d9b99d7b1.png","0.0020773506",1604
8,"Winco","WCO","0xd44bb6663936cab1310584a277f7daa6943d4904",,"https://logos.covalenthq.com/tokens/0xd44bb6663936cab1310584a277f7daa6943d4904.png","0.0010683518",1605
18,"Energy Ledger","ELX","0x9048c33c7bae0bbe9ad702b17b4453a83900d154",,"https://logos.covalenthq.com/tokens/0x9048c33c7bae0bbe9ad702b17b4453a83900d154.png","0.013164468",1606
9,"Deflect Protocol","DEFLCT","0x3aa5f749d4a6bcf67dac1091ceb69d1f5d86fa53",,"https://logos.covalenthq.com/tokens/0x3aa5f749d4a6bcf67dac1091ceb69d1f5d86fa53.png","3.9513187",1607
18,"Trias Token","TRY","0xe431a4c5db8b73c773e06cf2587da1eb53c41373",,"https://logos.covalenthq.com/tokens/0xe431a4c5db8b73c773e06cf2587da1eb53c41373.png","0.0007161913",1609
18,"Maximine Coin","MXM","0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439",,"https://logos.covalenthq.com/tokens/0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439.png","0.00008705088",1610
18,"Robonomics Web Services :: V1","RWS","0x08ad83d779bdf2bbe1ad9cc0f78aa0d24ab97802",,"https://logos.covalenthq.com/tokens/0x08ad83d779bdf2bbe1ad9cc0f78aa0d24ab97802.png","34954.906",1610
18,"FrogDAO Dime","$FDD","0x14cfc7aeaa468e8c789785c39e0b753915aeb426",,"https://logos.covalenthq.com/tokens/0x14cfc7aeaa468e8c789785c39e0b753915aeb426.png","2.1256242",1612
9,"Base Protocol","BASE","0x07150e919b4de5fd6a63de1f9384828396f25fdc",,"https://logos.covalenthq.com/tokens/0x07150e919b4de5fd6a63de1f9384828396f25fdc.png","1.4830304",1613
0,"BOMB","BOMB","0x1c95b093d6c236d3ef7c796fe33f9cc6b8606714",,"https://logos.covalenthq.com/tokens/0x1c95b093d6c236d3ef7c796fe33f9cc6b8606714.png","2.0836816",1615
18,"Synth sADA","sADA","0xe36e2d3c7c34281fa3bc737950a68571736880a1",,"https://logos.covalenthq.com/tokens/0xe36e2d3c7c34281fa3bc737950a68571736880a1.png","1.7010533",1616
18,"EduCoin","EDU","0xf263292e14d9d8ecd55b58dad1f1df825a874b7c",,"https://logos.covalenthq.com/tokens/0xf263292e14d9d8ecd55b58dad1f1df825a874b7c.png","0.0001899292",1619
4,"The Bitcoin Family","FAMILY","0x833e4c02c47b7e38f5b9a80b26eb07d23d1961f4",,"https://logos.covalenthq.com/tokens/0x833e4c02c47b7e38f5b9a80b26eb07d23d1961f4.png","0.35611725",1621
6,"Advertise Coin","ADCO","0xb6c3dc857845a713d3531cea5ac546f6767992f4",,"https://logos.covalenthq.com/tokens/0xb6c3dc857845a713d3531cea5ac546f6767992f4.png","0.03720634",1622
8,"wrapped-DGLD","wDGLD","0x123151402076fc819b7564510989e475c9cd93ca",,"https://logos.covalenthq.com/tokens/0x123151402076fc819b7564510989e475c9cd93ca.png","167.00473",1623
8,"CoinBene Coin","CONI","0x2c949199cff14aeaf1b33d64db01f48fb57f592f",,"https://logos.covalenthq.com/tokens/0x2c949199cff14aeaf1b33d64db01f48fb57f592f.png","0.037400223",1624
18,"DeFiPIE Token","PIE","0x607c794cda77efb21f8848b7910ecf27451ae842",,"https://logos.covalenthq.com/tokens/0x607c794cda77efb21f8848b7910ecf27451ae842.png","0.04669093",1625
18,"Swapfolio","SWFL","0xba21ef4c9f433ede00badefcc2754b8e74bd538a",,"https://logos.covalenthq.com/tokens/0xba21ef4c9f433ede00badefcc2754b8e74bd538a.png","0.059352875",1626
18,"Tacos","TACO","0x00d1793d7c3aae506257ba985b34c76aaf642557",,"https://logos.covalenthq.com/tokens/0x00d1793d7c3aae506257ba985b34c76aaf642557.png","0.25482166",1629
18,"NFT INDEX","NFTI","0xe5feeac09d36b18b3fa757e5cf3f8da6b8e27f4c",,"https://logos.covalenthq.com/tokens/0xe5feeac09d36b18b3fa757e5cf3f8da6b8e27f4c.png","739.663",1630
18,"Aavegotchi Aastronauts","uGOTCHI","0x30c2a84aed6db30e31cf4d7059b1836c12c68068",,"https://logos.covalenthq.com/tokens/0x30c2a84aed6db30e31cf4d7059b1836c12c68068.png","1.6302257",1632
3,"Xiotri","XIOT","0x31024a4c3e9aeeb256b825790f5cb7ac645e7cd5",,"https://logos.covalenthq.com/tokens/0x31024a4c3e9aeeb256b825790f5cb7ac645e7cd5.png","358.07034",1634
4,"Skull","SKULL","0xbcc66ed2ab491e9ae7bf8386541fb17421fa9d35",,"https://logos.covalenthq.com/tokens/0xbcc66ed2ab491e9ae7bf8386541fb17421fa9d35.png","0.22712365",1635
18,"Nebula AI Token","NBAI","0x17f8afb63dfcdcc90ebe6e84f060cc306a98257d",,"https://logos.covalenthq.com/tokens/0x17f8afb63dfcdcc90ebe6e84f060cc306a98257d.png","0.0006449679",1635
8,"The Famous Token","TFT","0xaef4f02e31cdbf007f8d98da4ae365188a0e9ecc",,"https://logos.covalenthq.com/tokens/0xaef4f02e31cdbf007f8d98da4ae365188a0e9ecc.png","30.888422",1636
18,"coin_artist","COIN","0x87b008e57f640d94ee44fd893f0323af933f9195",,"https://logos.covalenthq.com/tokens/0x87b008e57f640d94ee44fd893f0323af933f9195.png","1.2440362",1637
5,"Perth Mint Gold Token","PMGT","0xaffcdd96531bcd66faed95fc61e443d08f79efef",,"https://logos.covalenthq.com/tokens/0xaffcdd96531bcd66faed95fc61e443d08f79efef.png","1875.9432",1638
18,"BTOCoin","BTO","0x36905fc93280f52362a1cbab151f25dc46742fb5",,"https://logos.covalenthq.com/tokens/0x36905fc93280f52362a1cbab151f25dc46742fb5.png","0.0029082906",1640
18,"NameChangeToken","NCT","0x8a9c4dfe8b9d8962b31e4e16f8321c44d48e246e",,"https://logos.covalenthq.com/tokens/0x8a9c4dfe8b9d8962b31e4e16f8321c44d48e246e.png","0.040359955",1642
18,"MoonTools.io","MOONS","0x260e63d91fccc499606bae3fe945c4ed1cf56a56",,"https://logos.covalenthq.com/tokens/0x260e63d91fccc499606bae3fe945c4ed1cf56a56.png","45.605164",1643
18,"MobiFi","MoFi","0xb2dbf14d0b47ed3ba02bdb7c954e05a72deb7544",,"https://logos.covalenthq.com/tokens/0xb2dbf14d0b47ed3ba02bdb7c954e05a72deb7544.png","0.03996427",1644
18,"PatexShares","PATS","0x3310f5acb5df71da3b15a27230122bfbf3f7b9a0",,"https://logos.covalenthq.com/tokens/0x3310f5acb5df71da3b15a27230122bfbf3f7b9a0.png","6.6870904",1644
18,"ElectrifyAsia","ELEC","0xd49ff13661451313ca1553fd6954bd1d9b6e02b9",,"https://logos.covalenthq.com/tokens/0xd49ff13661451313ca1553fd6954bd1d9b6e02b9.png","0.0028410242",1646
18,"Cryptonovae","YAE","0x4ee438be38f8682abb089f2bfea48851c5e71eaf",,"https://logos.covalenthq.com/tokens/0x4ee438be38f8682abb089f2bfea48851c5e71eaf.png","0.11949711",1647
18,"Primas","PST","0xe3fedaecd47aa8eab6b23227b0ee56f092c967a9",,"https://logos.covalenthq.com/tokens/0xe3fedaecd47aa8eab6b23227b0ee56f092c967a9.png","0.03103364",1648
18,"RageToken","RAGE","0x94804dc4948184ffd7355f62ccbb221c9765886f",,"https://logos.covalenthq.com/tokens/0x94804dc4948184ffd7355f62ccbb221c9765886f.png","0.028339019",1649
18,"Friendz Coin","FDZ","0x23352036e911a22cfc692b5e2e196692658aded9",,"https://logos.covalenthq.com/tokens/0x23352036e911a22cfc692b5e2e196692658aded9.png","0.0026471382",1650
18,"PieDAO DEFI Small Cap","DEFI+S","0xad6a626ae2b43dcb1b39430ce496d2fa0365ba9c",,"https://logos.covalenthq.com/tokens/0xad6a626ae2b43dcb1b39430ce496d2fa0365ba9c.png","3.9097717",1652
18,"DeFiner","FIN","0x054f76beed60ab6dbeb23502178c52d6c5debe40",,"https://logos.covalenthq.com/tokens/0x054f76beed60ab6dbeb23502178c52d6c5debe40.png","0.15708727",1653
18,"Flixx","FLIXX","0xf04a8ac553fcedb5ba99a64799155826c136b0be",,"https://logos.covalenthq.com/tokens/0xf04a8ac553fcedb5ba99a64799155826c136b0be.png","0.030329319",1654
18,"COR Token","COR","0x9c2dc0c3cc2badde84b0025cf4df1c5af288d835",,"https://logos.covalenthq.com/tokens/0x9c2dc0c3cc2badde84b0025cf4df1c5af288d835.png","0.0081353",1655
18,"Cliq","CLIQ","0x0def8d8adde14c9ef7c2a986df3ea4bd65826767",,"https://logos.covalenthq.com/tokens/0x0def8d8adde14c9ef7c2a986df3ea4bd65826767.png","0.0474823",1656
8,"Inmediate","DIT","0xf14922001a2fb8541a433905437ae954419c2439",,"https://logos.covalenthq.com/tokens/0xf14922001a2fb8541a433905437ae954419c2439.png","0.003157573",1658
18,"Holyheld","HH","0x3fa729b4548becbad4eab6ef18413470e6d5324c",,"https://logos.covalenthq.com/tokens/0x3fa729b4548becbad4eab6ef18413470e6d5324c.png","0.4218011",1659
18,"Lendefi Token","LDFI","0x5479d565e549f3ecdbde4ab836d02d86e0d6a8c7",,"https://logos.covalenthq.com/tokens/0x5479d565e549f3ecdbde4ab836d02d86e0d6a8c7.png","0.32841924",1660
6,"Infinito Token","INFT","0x83d60e7aed59c6829fb251229061a55f35432c4d",,"https://logos.covalenthq.com/tokens/0x83d60e7aed59c6829fb251229061a55f35432c4d.png","0.0011554026",1663
18,"extraDNA","xDNA","0x8e57c27761ebbd381b0f9d09bb92ceb51a358abb",,"https://logos.covalenthq.com/tokens/0x8e57c27761ebbd381b0f9d09bb92ceb51a358abb.png","0.0007874148",1664
18,"Dark Matter Token","DMT","0x79126d32a86e6663f3aaac4527732d0701c1ae6c",,"https://logos.covalenthq.com/tokens/0x79126d32a86e6663f3aaac4527732d0701c1ae6c.png","144.35332",1665
18,"Blockchain Cuties Universe Governance Token","BCUG","0x14da7b27b2e0fedefe0a664118b0c9bc68e2e9af",,"https://logos.covalenthq.com/tokens/0x14da7b27b2e0fedefe0a664118b0c9bc68e2e9af.png","2.1596532",1667
18,"Substratum","SUB","0x8d75959f1e61ec2571aa72798237101f084de63a",,"https://logos.covalenthq.com/tokens/0x8d75959f1e61ec2571aa72798237101f084de63a.png","0.005911546",1668
18,"Volume Network Token","VOL","0x2e2e0a28f6585e895dd646a363bae29b77b88a31",,"https://logos.covalenthq.com/tokens/0x2e2e0a28f6585e895dd646a363bae29b77b88a31.png","0.004012254",1670
18,"Robotina token","ROX","0x574f84108a98c575794f75483d801d1d5dc861a5",,"https://logos.covalenthq.com/tokens/0x574f84108a98c575794f75483d801d1d5dc861a5.png","0.0054881624",1673
0,"ITO Utility Token","IUT","0xd36a0e7b741542208ae0fbb35453c893d0136625",,"https://logos.covalenthq.com/tokens/0xd36a0e7b741542208ae0fbb35453c893d0136625.png","0.015775993",1674
18,"FM Gallery","FMG","0x2991341d28eaea277785d20e1d878d478c7ba4c7",,"https://logos.covalenthq.com/tokens/0x2991341d28eaea277785d20e1d878d478c7ba4c7.png","0.07992854",1675
18,"FYOOZ","FYZ","0x6bff2fe249601ed0db3a87424a2e923118bb0312",,"https://logos.covalenthq.com/tokens/0x6bff2fe249601ed0db3a87424a2e923118bb0312.png","0.3292106",1678
18,"Mindexcoin","MIC","0x3a1237d38d0fb94513f85d61679cad7f38507242",,"https://logos.covalenthq.com/tokens/0x3a1237d38d0fb94513f85d61679cad7f38507242.png","0.007031337",1679
18,"IONChain Token","IONC","0xbc647aad10114b89564c0a7aabe542bd0cf2c5af",,"https://logos.covalenthq.com/tokens/0xbc647aad10114b89564c0a7aabe542bd0cf2c5af.png","0.003296063",1680
18,"FOTO","FOTO","0xf6ea0e60cee427b90aa36f327ee61d1d4cabc49f",,"https://logos.covalenthq.com/tokens/0xf6ea0e60cee427b90aa36f327ee61d1d4cabc49f.png","0.06568384",1682
6,"StableUSD","USDS","0xa4bdb11dc0a2bec88d24a3aa1e6bb17201112ebe",,"https://logos.covalenthq.com/tokens/0xa4bdb11dc0a2bec88d24a3aa1e6bb17201112ebe.png","0.9971283",1683
18,"","","0x461733c17b0755ca5649b6db08b3e213fcf22546",,"https://logos.covalenthq.com/tokens/0x461733c17b0755ca5649b6db08b3e213fcf22546.png","0.016151896",1683
8,"TICOEX Token","TICO","0x36b60a425b82483004487abc7adcb0002918fc56",,"https://logos.covalenthq.com/tokens/0x36b60a425b82483004487abc7adcb0002918fc56.png","0.059748556",1685
18,"Firdaos","FDO","0x361887c1d1b73557018c47c8001711168128cf69",,"https://logos.covalenthq.com/tokens/0x361887c1d1b73557018c47c8001711168128cf69.png","0.91719973",1687
18,"Boosted Finance","BOOST","0x3e780920601d61cedb860fe9c4a90c9ea6a35e78",,"https://logos.covalenthq.com/tokens/0x3e780920601d61cedb860fe9c4a90c9ea6a35e78.png","22.215782",1689
18,"Vortex DeFi","VTX","0xceb286c9604c542d3cc08b41aa6c9675b078a832",,"https://logos.covalenthq.com/tokens/0xceb286c9604c542d3cc08b41aa6c9675b078a832.png","0.052626215",1690
18,"Sav3Token","SAV3","0x6e10aacb89a28d6fa0fe68790777fec7e7f01890",,"https://logos.covalenthq.com/tokens/0x6e10aacb89a28d6fa0fe68790777fec7e7f01890.png","0.06291404",1694
18,"Lendingblock","LND","0x0947b0e6d821378805c9598291385ce7c791a6b2",,"https://logos.covalenthq.com/tokens/0x0947b0e6d821378805c9598291385ce7c791a6b2.png","0.0017172764",1695
18,"8PAY Network","8PAY","0xfeea0bdd3d07eb6fe305938878c0cadbfa169042",,"https://logos.covalenthq.com/tokens/0xfeea0bdd3d07eb6fe305938878c0cadbfa169042.png","0.09179911",1696
8,"Xaurum","XAUR","0x4df812f6064def1e5e029f1ca858777cc98d2d81",,"https://logos.covalenthq.com/tokens/0x4df812f6064def1e5e029f1ca858777cc98d2d81.png","0.019048315",1697
2,"Gastoken.io","GST2","0x0000000000b3f879cb30fe243b4dfee438691c04",,"https://logos.covalenthq.com/tokens/0x0000000000b3f879cb30fe243b4dfee438691c04.png","283.58606",1699
18,"BOX Token","BOX","0xe1a178b681bd05964d3e3ed33ae731577d9d96dd",,"https://logos.covalenthq.com/tokens/0xe1a178b681bd05964d3e3ed33ae731577d9d96dd.png","0.037815694",1700
18,"Rocket Vault","RVF","0xdc8af07a7861bedd104b8093ae3e9376fc8596d2",,"https://logos.covalenthq.com/tokens/0xdc8af07a7861bedd104b8093ae3e9376fc8596d2.png","0.11118772",1702
18,"STK Token","STK","0xae73b38d1c9a8b274127ec30160a4927c4d71824",,"https://logos.covalenthq.com/tokens/0xae73b38d1c9a8b274127ec30160a4927c4d71824.png","0.0038381524",1704
18,"Komet","KOMET","0x6cfb6df56bbdb00226aeffcdb2cd1fe8da1abda7",,"https://logos.covalenthq.com/tokens/0x6cfb6df56bbdb00226aeffcdb2cd1fe8da1abda7.png","57.142967",1705
18,"Toshi Token","TOSHI","0xf136d7b0b7ae5b86d21e7b78dfa95375a7360f19",,"https://logos.covalenthq.com/tokens/0xf136d7b0b7ae5b86d21e7b78dfa95375a7360f19.png","32.190228",1706
8,"CarLive Chain","IOV","0x0e69d0a2bbb30abcb7e5cfea0e4fde19c00a8d47",,"https://logos.covalenthq.com/tokens/0x0e69d0a2bbb30abcb7e5cfea0e4fde19c00a8d47.png","0.00020575663",1707
18,"ThingsOpreatingSystem","TOS","0xfb5a551374b656c6e39787b1d3a03feab7f3a98e",,"https://logos.covalenthq.com/tokens/0xfb5a551374b656c6e39787b1d3a03feab7f3a98e.png","0.0016658374",1708
18,"Proton Token","PTT","0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c",,"https://logos.covalenthq.com/tokens/0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c.png","0.0003205055",1710
18,"Governor","GDAO","0x515d7e9d75e2b76db60f8a051cd890eba23286bc",,"https://logos.covalenthq.com/tokens/0x515d7e9d75e2b76db60f8a051cd890eba23286bc.png","1.109503",1712
18,"SKILLCOIN","SKILL","0x417d6feeae8b2fcb73d14d64be7f192e49431978",,"https://logos.covalenthq.com/tokens/0x417d6feeae8b2fcb73d14d64be7f192e49431978.png","0.000011870575",1712
18,"UBEX Token","UBEX","0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1",,"https://logos.covalenthq.com/tokens/0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1.png","0.00034820352",1713
18,"Vision Network","VSN","0x456ae45c0ce901e2e7c99c0718031cec0a7a59ff",,"https://logos.covalenthq.com/tokens/0x456ae45c0ce901e2e7c99c0718031cec0a7a59ff.png","0.0009852577",1713
18,"Zippie","ZIPT","0xedd7c94fd7b4971b916d15067bc454b9e1bad980",,"https://logos.covalenthq.com/tokens/0xedd7c94fd7b4971b916d15067bc454b9e1bad980.png","0.0032050554",1713
18,"METAWHALE GOLD","MWG","0x45128cb743951121fb70cb570c0784492732778a",,"https://logos.covalenthq.com/tokens/0x45128cb743951121fb70cb570c0784492732778a.png","1.3397923",1716
18,"GamyFi","GFX","0xe4fa3c576c31696322e8d7165c5965d5a1f6a1a5",,"https://logos.covalenthq.com/tokens/0xe4fa3c576c31696322e8d7165c5965d5a1f6a1a5.png","1.2028849",1718
6,"Veros","VRS","0xabc430136a4de71c9998242de8c1b4b97d2b9045",,"https://logos.covalenthq.com/tokens/0xabc430136a4de71c9998242de8c1b4b97d2b9045.png","0.8807966",1719
18,"PolicyPal Network Token","PAL","0xfedae5642668f8636a11987ff386bfd215f942ee",,"https://logos.covalenthq.com/tokens/0xfedae5642668f8636a11987ff386bfd215f942ee.png","0.0003956858",1719
18,"Sharder","SS","0xbbff862d906e348e9946bfb2132ecb157da3d4b4",,"https://logos.covalenthq.com/tokens/0xbbff862d906e348e9946bfb2132ecb157da3d4b4.png","0.0055356445",1720
18,"Metaverse NFT Index","PLAY","0x33e18a092a93ff21ad04746c7da12e35d34dc7c4",,"https://logos.covalenthq.com/tokens/0x33e18a092a93ff21ad04746c7da12e35d34dc7c4.png","0.61568713",1721
18,"OTCBTC Token","OTB","0xa86a0da9d05d0771955df05b44ca120661af16de",,"https://logos.covalenthq.com/tokens/0xa86a0da9d05d0771955df05b44ca120661af16de.png","0.017540753",1722
18,"POLKAINSURE.FINANCE","PIS","0x834ce7ad163ab3be0c5fd4e0a81e67ac8f51e00c",,"https://logos.covalenthq.com/tokens/0x834ce7ad163ab3be0c5fd4e0a81e67ac8f51e00c.png","16.382185",1724
9,"HalalChain","HLC","0x58c69ed6cd6887c0225d1fccecc055127843c69b",,"https://logos.covalenthq.com/tokens/0x58c69ed6cd6887c0225d1fccecc055127843c69b.png","0.0041151326",1725
18,"Ink Protocol","XNK","0xbc86727e770de68b1060c91f6bb6945c73e10388",,"https://logos.covalenthq.com/tokens/0xbc86727e770de68b1060c91f6bb6945c73e10388.png","0.0029874279",1726
8,"Omix","OMX","0xb5dbc6d3cf380079df3b27135664b6bcf45d1869",,"https://logos.covalenthq.com/tokens/0xb5dbc6d3cf380079df3b27135664b6bcf45d1869.png","0.00092194794",1729
18,"zLOT","zLOT","0xa8e7ad77c60ee6f30bac54e2e7c0617bd7b5a03e",,"https://logos.covalenthq.com/tokens/0xa8e7ad77c60ee6f30bac54e2e7c0617bd7b5a03e.png","139.29764",1730
18,"Origo","OGO","0xff0e5e014cf97e0615cb50f6f39da6388e2fae6e",,"https://logos.covalenthq.com/tokens/0xff0e5e014cf97e0615cb50f6f39da6388e2fae6e.png","0.007557599",1732
18,"Tolar Token","TOL","0xd07d9fe2d2cc067015e2b4917d24933804f42cfa",,"https://logos.covalenthq.com/tokens/0xd07d9fe2d2cc067015e2b4917d24933804f42cfa.png","0.0053219744",1734
18,"MainCoin","MNC","0x9f0f1be08591ab7d990faf910b38ed5d60e4d5bf",,"https://logos.covalenthq.com/tokens/0x9f0f1be08591ab7d990faf910b38ed5d60e4d5bf.png","0.0038935486",1735
18,"URACToken","URAC","0xff8be4b22cedc440591dcb1e641eb2a0dd9d25a5",,"https://logos.covalenthq.com/tokens/0xff8be4b22cedc440591dcb1e641eb2a0dd9d25a5.png","0.0005974856",1736
9,"Flow Protocol","FLOW","0xc6e64729931f60d2c8bc70a27d66d9e0c28d1bf9",,"https://logos.covalenthq.com/tokens/0xc6e64729931f60d2c8bc70a27d66d9e0c28d1bf9.png","0.0218379",1736
18,"DOGEswap","DOGES","0xb4fbed161bebcb37afb1cb4a6f7ca18b977ccb25",,"https://logos.covalenthq.com/tokens/0xb4fbed161bebcb37afb1cb4a6f7ca18b977ccb25.png","80.63642",1737
18,"OriginSport Token","ORS","0xeb9a4b185816c354db92db09cc3b50be60b901b6",,"https://logos.covalenthq.com/tokens/0xeb9a4b185816c354db92db09cc3b50be60b901b6.png","0.006311189",1739
8,"Globex","GEX","0x03282f2d7834a97369cad58f888ada19eec46ab6",,"https://logos.covalenthq.com/tokens/0x03282f2d7834a97369cad58f888ada19eec46ab6.png","0.000031654865",1740
18,"CoinFi","COFI","0x3136ef851592acf49ca4c825131e364170fa32b3",,"https://logos.covalenthq.com/tokens/0x3136ef851592acf49ca4c825131e364170fa32b3.png","0.0054960763",1741
18,"Stacy","STACY","0xf12ec0d3dab64ddefbdc96474bde25af3fe1b327",,"https://logos.covalenthq.com/tokens/0xf12ec0d3dab64ddefbdc96474bde25af3fe1b327.png","0.0039805993",1743
18,"DarkToken","DARK","0x3108ccfd96816f9e663baa0e8c5951d229e8c6da",,"https://logos.covalenthq.com/tokens/0x3108ccfd96816f9e663baa0e8c5951d229e8c6da.png","11.51604",1743
18,"EventChain","EVC","0xb62d18dea74045e822352ce4b3ee77319dc5ff2f",,"https://logos.covalenthq.com/tokens/0xb62d18dea74045e822352ce4b3ee77319dc5ff2f.png","0.037791952",1745
6,"Decentralized Accessible Content Chain","DACC","0xf8c595d070d104377f58715ce2e6c93e49a87f3c",,"https://logos.covalenthq.com/tokens/0xf8c595d070d104377f58715ce2e6c93e49a87f3c.png","0.0000949646",1747
18,"Rate3","RTE","0x436f0f3a982074c4a05084485d421466a994fe53",,"https://logos.covalenthq.com/tokens/0x436f0f3a982074c4a05084485d421466a994fe53.png","0.001175187",1749
18,"EchoLink","EKO","0xa6a840e50bcaa50da017b91a0d86b8b2d41156ee",,"https://logos.covalenthq.com/tokens/0xa6a840e50bcaa50da017b91a0d86b8b2d41156ee.png","0.0023780717",1751
9,"Seigniorage Shares","SHARE","0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d",,"https://logos.covalenthq.com/tokens/0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d.png","0.059748556",1752
18,"Totem Token","TOTM","0x6ff1bfa14a57594a5874b37ff6ac5efbd9f9599a",,"https://logos.covalenthq.com/tokens/0x6ff1bfa14a57594a5874b37ff6ac5efbd9f9599a.png","0.6556514",1752
18,"FintruX Network","FTX","0xd559f20296ff4895da39b5bd9add54b442596a61",,"https://logos.covalenthq.com/tokens/0xd559f20296ff4895da39b5bd9add54b442596a61.png","0.014011235",1753
18,"XMON","XMON","0x3aada3e213abf8529606924d8d1c55cbdc70bf74",,"https://logos.covalenthq.com/tokens/0x3aada3e213abf8529606924d8d1c55cbdc70bf74.png","805.27924",1754
10,"App Alliance Association","AAA","0x6aba1623ea906d1164cbb007e764ebde2514a2ba",,"https://logos.covalenthq.com/tokens/0x6aba1623ea906d1164cbb007e764ebde2514a2ba.png","0.00020971349",1755
6,"Sapien Network","SPN","0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a",,"https://logos.covalenthq.com/tokens/0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a.png","0.0031140472",1756
18,"GoWithMi","GMAT","0xb13de094cc5cee6c4cc0a3737bf0290166d9ca5d",,"https://logos.covalenthq.com/tokens/0xb13de094cc5cee6c4cc0a3737bf0290166d9ca5d.png","0.0004550387",1757
18,"I HOUSE TOKEN","IHT","0xeda8b016efa8b1161208cf041cd86972eee0f31e",,"https://logos.covalenthq.com/tokens/0xeda8b016efa8b1161208cf041cd86972eee0f31e.png","0.0011514458",1758
18,"Metric.exchange","METRIC","0xefc1c73a3d8728dc4cf2a18ac5705fe93e5914ac",,"https://logos.covalenthq.com/tokens/0xefc1c73a3d8728dc4cf2a18ac5705fe93e5914ac.png","2.2221715",1759
18,"CoinUs","CNUS","0x722f2f3eac7e9597c73a593f7cf3de33fbfc3308",,"https://logos.covalenthq.com/tokens/0x722f2f3eac7e9597c73a593f7cf3de33fbfc3308.png","0.0016341825",1761
18,"YearnSecure","YSEC","0xeea9ae787f3a620072d13b2cdc8cabffb9c0ab96",,"https://logos.covalenthq.com/tokens/0xeea9ae787f3a620072d13b2cdc8cabffb9c0ab96.png","1.371447",1763
18,"Snovio","SNOV","0xbdc5bac39dbe132b1e030e898ae3830017d7d969",,"https://logos.covalenthq.com/tokens/0xbdc5bac39dbe132b1e030e898ae3830017d7d969.png","0.0029676438",1764
